TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
human chr13q21.33	human chr13q21.33	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr17q11.2-q12	human chr17q11.2-q12	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr4q32	human chr4q32	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr4p15	human chr4p15	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr11q	human chr11q	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr11q13	human chr11q13	0.999999999947288	-5.27115125381303e-11	99	0	0	15	26250
human chr22q13.1	human chr22q13.1	0.999999999948748	-5.12521062388922e-11	82	0	0	15	26250
human chr17q25.1	human chr17q25.1	0.999999999953071	-4.69290640768188e-11	81	0	0	15	26250
human chr1q32	human chr1q32	0.999999999953412	-4.65881964053542e-11	40	0	0	15	26250
human chr17q21.33	human chr17q21.33	0.999999999953412	-4.65881964053542e-11	40	0	0	15	26250
human chr1p13.2	human chr1p13.2	0.999999999953412	-4.65881964053542e-11	40	0	0	15	26250
human chr4q12	human chr4q12	0.999999999953412	-4.65881964053542e-11	40	0	0	15	26250
human chr11q13.2	human chr11q13.2	0.999999999953412	-4.65881964053542e-11	40	0	0	15	26250
human chr5q11.2	human chr5q11.2	0.999999999953412	-4.65881964053542e-11	40	0	0	15	26250
human chr17p13.1	human chr17p13.1	0.999999999955101	-4.48988297751969e-11	110	0	0	15	26250
human chr13q34	human chr13q34	0.999999999956095	-4.39054165562084e-11	60	0	0	15	26250
human chr2q11.2	human chr2q11.2	0.999999999956095	-4.39054165562084e-11	60	0	0	15	26250
human chr12p13.31	human chr12p13.31	0.999999999956095	-4.39054165562084e-11	60	0	0	15	26250
human chr-	human chr-	0.999999999956337	-4.36630628497438e-11	2122	0	0	15	26250
human chr1p36	human chr1p36	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr12q12	human chr12q12	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr14q32.2	human chr14q32.2	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr13q14.3	human chr13q14.3	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr18q21.1	human chr18q21.1	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr6p12.3	human chr6p12.3	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr5q35.1	human chr5q35.1	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr2p13.3	human chr2p13.3	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr7p22.3	human chr7p22.3	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr5q34	human chr5q34	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr10q11.21	human chr10q11.21	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr10q24	human chr10q24	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr1p36.12	human chr1p36.12	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr11q12.3	human chr11q12.3	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr11q23.1	human chr11q23.1	0.999999999959195	-4.08048444664072e-11	31	0	0	15	26250
human chr6p22.1	human chr6p22.1	0.999999999959859	-4.01410263107581e-11	71	0	0	15	26250
human chr4p16.3	human chr4p16.3	0.999999999959859	-4.01410263107581e-11	71	0	0	15	26250
human chrXp22.32	human chrXp22.32	0.99999999996247	-3.75301297283068e-11	12	0	0	15	26250
human chr3q25.31	human chr3q25.31	0.99999999996247	-3.75301297283068e-11	12	0	0	15	26250
human chr4p15.32	human chr4p15.32	0.99999999996247	-3.75301297283068e-11	12	0	0	15	26250
